row_id,artist_id,genre_id,style_id,artist,genre,style,stratify_key
25935,67,7,13,tintoretto,religious_painting,Mannerism_Late_Renaissance,combo::tintoretto||religious_painting||Mannerism_Late_Renaissance
56256,79,7,21,edouard-manet,religious_painting,Realism,combo::edouard-manet||religious_painting||Realism
65848,86,6,9,lucian-freud,portrait,Expressionism,combo::lucian-freud||portrait||Expressionism
9972,11,2,12,john-singer-sargent,genre_painting,Impressionism,combo::john-singer-sargent||genre_painting||Impressionism
1781,9,4,23,ivan-aivazovsky,landscape,Romanticism,combo::ivan-aivazovsky||landscape||Romanticism
590,13,9,9,martiros-saryan,still_life,Expressionism,combo::martiros-saryan||still_life||Expressionism
32296,80,4,4,peter-paul-rubens,landscape,Baroque,combo::peter-paul-rubens||landscape||Baroque
17601,20,7,4,rembrandt,religious_painting,Baroque,combo::rembrandt||religious_painting||Baroque
16152,11,6,21,john-singer-sargent,portrait,Realism,combo::john-singer-sargent||portrait||Realism
46982,103,7,17,hans-memling,religious_painting,Northern_Renaissance,combo::hans-memling||religious_painting||Northern_Renaissance
43768,37,0,0,henri-matisse,abstract_painting,Abstract_Expressionism,combo::henri-matisse||abstract_painting||Abstract_Expressionism
39621,33,6,21,thomas-eakins,portrait,Realism,combo::thomas-eakins||portrait||Realism
58966,48,4,21,isaac-levitan,landscape,Realism,combo::isaac-levitan||landscape||Realism
42285,92,1,21,vasily-surikov,cityscape,Realism,combo::vasily-surikov||cityscape||Realism
17635,20,8,4,rembrandt,sketch_and_study,Baroque,combo::rembrandt||sketch_and_study||Baroque
60332,74,4,21,camille-corot,landscape,Realism,combo::camille-corot||landscape||Realism
44643,73,6,15,david-burliuk,portrait,Naive_Art_Primitivism,combo::david-burliuk||portrait||Naive_Art_Primitivism
1139,17,6,12,pierre-auguste-renoir,portrait,Impressionism,combo::pierre-auguste-renoir||portrait||Impressionism
28559,109,6,20,theo-van-rysselberghe,portrait,Post_Impressionism,combo::theo-van-rysselberghe||portrait||Post_Impressionism
16133,11,6,21,john-singer-sargent,portrait,Realism,combo::john-singer-sargent||portrait||Realism
5329,20,10,4,rembrandt,Unknown Genre,Baroque,combo::rembrandt||Unknown Genre||Baroque
7587,15,6,21,pablo-picasso,portrait,Realism,combo::pablo-picasso||portrait||Realism
6673,5,2,12,edgar-degas,genre_painting,Impressionism,combo::edgar-degas||genre_painting||Impressionism
24394,24,8,11,leonardo-da-vinci,sketch_and_study,High_Renaissance,combo::leonardo-da-vinci||sketch_and_study||High_Renaissance
1728,6,2,12,eugene-boudin,genre_painting,Impressionism,combo::eugene-boudin||genre_painting||Impressionism
8932,3,4,12,childe-hassam,landscape,Impressionism,combo::childe-hassam||landscape||Impressionism
1120,25,6,17,albrecht-durer,portrait,Northern_Renaissance,combo::albrecht-durer||portrait||Northern_Renaissance
15681,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism
14969,2,2,12,camille-pissarro,genre_painting,Impressionism,combo::camille-pissarro||genre_painting||Impressionism
9951,16,6,23,paul-cezanne,portrait,Romanticism,combo::paul-cezanne||portrait||Romanticism
6526,17,4,12,pierre-auguste-renoir,landscape,Impressionism,combo::pierre-auguste-renoir||landscape||Impressionism
63601,116,6,4,frans-hals,portrait,Baroque,combo::frans-hals||portrait||Baroque
34107,28,9,25,juan-gris,still_life,Synthetic_Cubism,combo::juan-gris||still_life||Synthetic_Cubism
16408,14,7,24,nicholas-roerich,religious_painting,Symbolism,combo::nicholas-roerich||religious_painting||Symbolism
40436,123,6,21,james-mcneill-whistler,portrait,Realism,combo::james-mcneill-whistler||portrait||Realism
17750,20,6,4,rembrandt,portrait,Baroque,combo::rembrandt||portrait||Baroque
14308,22,6,20,vincent-van-gogh,portrait,Post_Impressionism,combo::vincent-van-gogh||portrait||Post_Impressionism
29130,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque
46365,62,6,21,giovanni-boldini,portrait,Realism,combo::giovanni-boldini||portrait||Realism
6657,7,3,23,gustave-dore,illustration,Romanticism,combo::gustave-dore||illustration||Romanticism
52481,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque
3800,19,10,3,raphael-kirchner,Unknown Genre,Art_Nouveau,combo::raphael-kirchner||Unknown Genre||Art_Nouveau
57724,108,1,23,william-turner,cityscape,Romanticism,combo::william-turner||cityscape||Romanticism
16429,14,9,21,nicholas-roerich,still_life,Realism,combo::nicholas-roerich||still_life||Realism
12223,10,4,21,ivan-shishkin,landscape,Realism,combo::ivan-shishkin||landscape||Realism
17142,16,7,23,paul-cezanne,religious_painting,Romanticism,style_artist::Romanticism||paul-cezanne
22386,102,4,21,aleksey-savrasov,landscape,Realism,combo::aleksey-savrasov||landscape||Realism
13280,6,2,12,eugene-boudin,genre_painting,Impressionism,combo::eugene-boudin||genre_painting||Impressionism
3213,20,6,4,rembrandt,portrait,Baroque,combo::rembrandt||portrait||Baroque
46683,29,6,17,lucas-cranach-the-elder,portrait,Northern_Renaissance,combo::lucas-cranach-the-elder||portrait||Northern_Renaissance
52325,33,5,21,thomas-eakins,nude_painting,Realism,combo::thomas-eakins||nude_painting||Realism
21716,75,2,12,konstantin-korovin,genre_painting,Impressionism,combo::konstantin-korovin||genre_painting||Impressionism
53220,123,2,21,james-mcneill-whistler,genre_painting,Realism,combo::james-mcneill-whistler||genre_painting||Realism
27760,24,8,11,leonardo-da-vinci,sketch_and_study,High_Renaissance,combo::leonardo-da-vinci||sketch_and_study||High_Renaissance
19649,62,6,12,giovanni-boldini,portrait,Impressionism,combo::giovanni-boldini||portrait||Impressionism
44064,56,6,21,vasily-polenov,portrait,Realism,combo::vasily-polenov||portrait||Realism
66150,118,6,20,ilya-mashkov,portrait,Post_Impressionism,combo::ilya-mashkov||portrait||Post_Impressionism
44891,103,7,17,hans-memling,religious_painting,Northern_Renaissance,combo::hans-memling||religious_painting||Northern_Renaissance
58005,32,1,9,egon-schiele,cityscape,Expressionism,combo::egon-schiele||cityscape||Expressionism
28069,70,4,12,john-henry-twachtman,landscape,Impressionism,combo::john-henry-twachtman||landscape||Impressionism
17644,20,8,4,rembrandt,sketch_and_study,Baroque,combo::rembrandt||sketch_and_study||Baroque
16155,11,6,21,john-singer-sargent,portrait,Realism,combo::john-singer-sargent||portrait||Realism
49456,27,0,0,sam-francis,abstract_painting,Abstract_Expressionism,combo::sam-francis||abstract_painting||Abstract_Expressionism
62143,43,8,12,mary-cassatt,sketch_and_study,Impressionism,combo::mary-cassatt||sketch_and_study||Impressionism
8500,5,2,12,edgar-degas,genre_painting,Impressionism,combo::edgar-degas||genre_painting||Impressionism
10982,17,2,12,pierre-auguste-renoir,genre_painting,Impressionism,combo::pierre-auguste-renoir||genre_painting||Impressionism
20742,61,7,4,bartolome-esteban-murillo,religious_painting,Baroque,combo::bartolome-esteban-murillo||religious_painting||Baroque
1157,21,4,20,salvador-dali,landscape,Post_Impressionism,combo::salvador-dali||landscape||Post_Impressionism
60443,59,4,20,pierre-bonnard,landscape,Post_Impressionism,combo::pierre-bonnard||landscape||Post_Impressionism
18216,8,6,21,ilya-repin,portrait,Realism,combo::ilya-repin||portrait||Realism
34739,112,4,24,koloman-moser,landscape,Symbolism,combo::koloman-moser||landscape||Symbolism
1706,21,4,12,salvador-dali,landscape,Impressionism,combo::salvador-dali||landscape||Impressionism
66962,27,0,0,sam-francis,abstract_painting,Abstract_Expressionism,combo::sam-francis||abstract_painting||Abstract_Expressionism
65254,104,6,9,amedeo-modigliani,portrait,Expressionism,combo::amedeo-modigliani||portrait||Expressionism
22994,70,4,12,john-henry-twachtman,landscape,Impressionism,combo::john-henry-twachtman||landscape||Impressionism
5625,17,4,12,pierre-auguste-renoir,landscape,Impressionism,combo::pierre-auguste-renoir||landscape||Impressionism
65114,43,6,12,mary-cassatt,portrait,Impressionism,combo::mary-cassatt||portrait||Impressionism
15871,13,9,9,martiros-saryan,still_life,Expressionism,combo::martiros-saryan||still_life||Expressionism
5009,3,1,12,childe-hassam,cityscape,Impressionism,combo::childe-hassam||cityscape||Impressionism
10540,19,10,3,raphael-kirchner,Unknown Genre,Art_Nouveau,combo::raphael-kirchner||Unknown Genre||Art_Nouveau
1412,17,10,12,pierre-auguste-renoir,Unknown Genre,Impressionism,combo::pierre-auguste-renoir||Unknown Genre||Impressionism
15032,2,2,12,camille-pissarro,genre_painting,Impressionism,combo::camille-pissarro||genre_painting||Impressionism
10742,12,7,7,marc-chagall,religious_painting,Cubism,style_artist::Cubism||marc-chagall
41037,87,8,11,michelangelo,sketch_and_study,High_Renaissance,combo::michelangelo||sketch_and_study||High_Renaissance
7781,7,3,23,gustave-dore,illustration,Romanticism,combo::gustave-dore||illustration||Romanticism
48613,88,2,23,dante-gabriel-rossetti,genre_painting,Romanticism,combo::dante-gabriel-rossetti||genre_painting||Romanticism
16185,11,4,12,john-singer-sargent,landscape,Impressionism,combo::john-singer-sargent||landscape||Impressionism
28396,44,4,20,gustave-loiseau,landscape,Post_Impressionism,combo::gustave-loiseau||landscape||Post_Impressionism
66928,68,0,5,gene-davis,abstract_painting,Color_Field_Painting,combo::gene-davis||abstract_painting||Color_Field_Painting
46277,79,9,21,edouard-manet,still_life,Realism,combo::edouard-manet||still_life||Realism
53181,49,2,12,joaquã­n-sorolla,genre_painting,Impressionism,combo::joaquã­n-sorolla||genre_painting||Impressionism
5833,11,6,12,john-singer-sargent,portrait,Impressionism,combo::john-singer-sargent||portrait||Impressionism
30804,55,2,21,james-tissot,genre_painting,Realism,combo::james-tissot||genre_painting||Realism
15150,7,3,23,gustave-dore,illustration,Romanticism,combo::gustave-dore||illustration||Romanticism
58442,92,1,21,vasily-surikov,cityscape,Realism,combo::vasily-surikov||cityscape||Realism
25870,106,4,26,utagawa-kuniyoshi,landscape,Ukiyo_e,combo::utagawa-kuniyoshi||landscape||Ukiyo_e
47467,72,1,12,antoine-blanchard,cityscape,Impressionism,combo::antoine-blanchard||cityscape||Impressionism
10716,19,10,3,raphael-kirchner,Unknown Genre,Art_Nouveau,combo::raphael-kirchner||Unknown Genre||Art_Nouveau
41465,68,0,5,gene-davis,abstract_painting,Color_Field_Painting,combo::gene-davis||abstract_painting||Color_Field_Painting
15798,12,7,15,marc-chagall,religious_painting,Naive_Art_Primitivism,combo::marc-chagall||religious_painting||Naive_Art_Primitivism
7859,8,6,21,ilya-repin,portrait,Realism,combo::ilya-repin||portrait||Realism
56659,80,7,4,peter-paul-rubens,religious_painting,Baroque,combo::peter-paul-rubens||religious_painting||Baroque
3082,17,9,12,pierre-auguste-renoir,still_life,Impressionism,combo::pierre-auguste-renoir||still_life||Impressionism
9527,14,4,24,nicholas-roerich,landscape,Symbolism,combo::nicholas-roerich||landscape||Symbolism
87,18,2,20,pyotr-konchalovsky,genre_painting,Post_Impressionism,combo::pyotr-konchalovsky||genre_painting||Post_Impressionism
41164,100,6,23,orest-kiprensky,portrait,Romanticism,combo::orest-kiprensky||portrait||Romanticism
5153,22,1,21,vincent-van-gogh,cityscape,Realism,combo::vincent-van-gogh||cityscape||Realism
60385,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism
11587,16,10,20,paul-cezanne,Unknown Genre,Post_Impressionism,combo::paul-cezanne||Unknown Genre||Post_Impressionism
62274,84,8,24,kuzma-petrov-vodkin,sketch_and_study,Symbolism,combo::kuzma-petrov-vodkin||sketch_and_study||Symbolism
573,10,8,21,ivan-shishkin,sketch_and_study,Realism,combo::ivan-shishkin||sketch_and_study||Realism
63612,100,6,23,orest-kiprensky,portrait,Romanticism,combo::orest-kiprensky||portrait||Romanticism
12942,3,2,12,childe-hassam,genre_painting,Impressionism,combo::childe-hassam||genre_painting||Impressionism
39465,51,2,12,berthe-morisot,genre_painting,Impressionism,combo::berthe-morisot||genre_painting||Impressionism
13261,7,3,23,gustave-dore,illustration,Romanticism,combo::gustave-dore||illustration||Romanticism
5173,17,9,12,pierre-auguste-renoir,still_life,Impressionism,combo::pierre-auguste-renoir||still_life||Impressionism
33456,37,9,20,henri-matisse,still_life,Post_Impressionism,combo::henri-matisse||still_life||Post_Impressionism
62531,65,8,21,vasily-perov,sketch_and_study,Realism,combo::vasily-perov||sketch_and_study||Realism
62237,24,8,8,leonardo-da-vinci,sketch_and_study,Early_Renaissance,combo::leonardo-da-vinci||sketch_and_study||Early_Renaissance
62989,105,6,21,ivan-kramskoy,portrait,Realism,combo::ivan-kramskoy||portrait||Realism
57953,128,1,22,canaletto,cityscape,Rococo,combo::canaletto||cityscape||Rococo
21469,67,7,13,tintoretto,religious_painting,Mannerism_Late_Renaissance,combo::tintoretto||religious_painting||Mannerism_Late_Renaissance
37642,39,4,20,maxime-maufra,landscape,Post_Impressionism,combo::maxime-maufra||landscape||Post_Impressionism
45420,66,6,24,odilon-redon,portrait,Symbolism,combo::odilon-redon||portrait||Symbolism
17587,20,4,4,rembrandt,landscape,Baroque,combo::rembrandt||landscape||Baroque
7563,22,2,21,vincent-van-gogh,genre_painting,Realism,combo::vincent-van-gogh||genre_painting||Realism
27294,86,6,9,lucian-freud,portrait,Expressionism,combo::lucian-freud||portrait||Expressionism
25884,49,4,12,joaquã­n-sorolla,landscape,Impressionism,combo::joaquã­n-sorolla||landscape||Impressionism
54511,63,2,12,henri-martin,genre_painting,Impressionism,combo::henri-martin||genre_painting||Impressionism
58851,126,4,22,thomas-gainsborough,landscape,Rococo,combo::thomas-gainsborough||landscape||Rococo
251,14,9,21,nicholas-roerich,still_life,Realism,combo::nicholas-roerich||still_life||Realism
62888,81,3,3,aubrey-beardsley,illustration,Art_Nouveau,combo::aubrey-beardsley||illustration||Art_Nouveau
65399,30,6,20,paul-gauguin,portrait,Post_Impressionism,combo::paul-gauguin||portrait||Post_Impressionism
7630,15,2,20,pablo-picasso,genre_painting,Post_Impressionism,combo::pablo-picasso||genre_painting||Post_Impressionism
14029,6,2,12,eugene-boudin,genre_painting,Impressionism,combo::eugene-boudin||genre_painting||Impressionism
62373,32,8,9,egon-schiele,sketch_and_study,Expressionism,combo::egon-schiele||sketch_and_study||Expressionism
41028,114,6,4,anthony-van-dyck,portrait,Baroque,combo::anthony-van-dyck||portrait||Baroque
18980,15,5,15,pablo-picasso,nude_painting,Naive_Art_Primitivism,combo::pablo-picasso||nude_painting||Naive_Art_Primitivism
44055,74,6,21,camille-corot,portrait,Realism,combo::camille-corot||portrait||Realism
18675,18,6,21,pyotr-konchalovsky,portrait,Realism,combo::pyotr-konchalovsky||portrait||Realism
13457,4,4,12,claude-monet,landscape,Impressionism,combo::claude-monet||landscape||Impressionism
8579,14,8,3,nicholas-roerich,sketch_and_study,Art_Nouveau,combo::nicholas-roerich||sketch_and_study||Art_Nouveau
16611,14,10,3,nicholas-roerich,Unknown Genre,Art_Nouveau,combo::nicholas-roerich||Unknown Genre||Art_Nouveau
6699,1,6,21,boris-kustodiev,portrait,Realism,combo::boris-kustodiev||portrait||Realism
49105,38,7,8,fra-angelico,religious_painting,Early_Renaissance,combo::fra-angelico||religious_painting||Early_Renaissance
60653,70,4,12,john-henry-twachtman,landscape,Impressionism,combo::john-henry-twachtman||landscape||Impressionism
46917,79,6,12,edouard-manet,portrait,Impressionism,combo::edouard-manet||portrait||Impressionism
16321,14,8,3,nicholas-roerich,sketch_and_study,Art_Nouveau,combo::nicholas-roerich||sketch_and_study||Art_Nouveau
14381,22,8,21,vincent-van-gogh,sketch_and_study,Realism,combo::vincent-van-gogh||sketch_and_study||Realism
26592,110,2,23,joseph-wright,genre_painting,Romanticism,combo::joseph-wright||genre_painting||Romanticism
39432,36,6,9,edvard-munch,portrait,Expressionism,combo::edvard-munch||portrait||Expressionism
1580,22,8,21,vincent-van-gogh,sketch_and_study,Realism,combo::vincent-van-gogh||sketch_and_study||Realism
4998,8,6,21,ilya-repin,portrait,Realism,combo::ilya-repin||portrait||Realism
6838,12,3,15,marc-chagall,illustration,Naive_Art_Primitivism,combo::marc-chagall||illustration||Naive_Art_Primitivism
13886,3,5,12,childe-hassam,nude_painting,Impressionism,combo::childe-hassam||nude_painting||Impressionism
25015,126,4,22,thomas-gainsborough,landscape,Rococo,combo::thomas-gainsborough||landscape||Rococo
14170,9,10,23,ivan-aivazovsky,Unknown Genre,Romanticism,combo::ivan-aivazovsky||Unknown Genre||Romanticism
5601,15,9,15,pablo-picasso,still_life,Naive_Art_Primitivism,style_artist::Naive_Art_Primitivism||pablo-picasso
24915,32,5,9,egon-schiele,nude_painting,Expressionism,combo::egon-schiele||nude_painting||Expressionism
4021,14,10,3,nicholas-roerich,Unknown Genre,Art_Nouveau,combo::nicholas-roerich||Unknown Genre||Art_Nouveau
15050,2,4,21,camille-pissarro,landscape,Realism,combo::camille-pissarro||landscape||Realism
9047,20,6,4,rembrandt,portrait,Baroque,combo::rembrandt||portrait||Baroque
35422,96,2,23,sir-lawrence-alma-tadema,genre_painting,Romanticism,combo::sir-lawrence-alma-tadema||genre_painting||Romanticism
4957,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism
1965,12,1,7,marc-chagall,cityscape,Cubism,combo::marc-chagall||cityscape||Cubism
122,4,1,12,claude-monet,cityscape,Impressionism,combo::claude-monet||cityscape||Impressionism
